,학년,반,이수구분,영역,수업번호,학수번호,(변경전)교과목명,교과목명,과목안내,공학인증구분,교강사,학점,강의,실습,강좌유형,수강정원,수업시간,강의실,이수제한여부,과목상세정보,설강학과,권장학과,과목정보
68,1,1,전공기초,영역없음,23523,GEN0059,,경제원론1,학과반(1학년) 1반 동일 =,N,학사,윤인하,3,0,일반,45,월(14:30-16:00)금(13:00-14:30),"ERICA 경상관 301 강의실(대단위계단식),ERICA 경상관 301 강의실(대단위계단식)",O,영어전용E,경제학부,경제학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23523
69,1,1,전공기초,영역없음,23529,BUS1005,,경영통계분석1,학과반(1학년) 1반 동일 =,N,학사,백승현,3,0,일반,50,화(14:30-16:00)수(15:00-16:30),"ERICA 경상관 204 강의실,ERICA 경상관 206 강의실(대단위)",O,,경영학부,경영학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23529
70,1,3,전공기초,영역없음,23531,BUS1005,,경영통계분석1,학과반(1학년) 3반 동일 =,N,학사,박근완,3,0,일반,50,목(09:00-10:30)목(10:30-12:00),"ERICA 경상관 202 강의실,ERICA 경상관 202 강의실",O,,경영학부,경영학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23531
71,1,2,전공기초,영역없음,23533,GEN0044,,경영학원론,학과반(1학년) 2반 동일 =,N,학사,박경원,3,0,일반,60,월(15:00-16:30)수(15:00-16:30),"ERICA 경상관 201 강의실,ERICA 경상관 202 강의실",O,,경영학부,경영학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23533
72,1,1,전공기초,영역없음,23535,GEN0059,,경제원론1,학과반(1학년) 1반 동일 =,N,학사,윤인하,3,0,일반,50,월(13:00-14:30)목(13:00-14:30),"ERICA 경상관 301 강의실(대단위계단식),ERICA 경상관 301 강의실(대단위계단식)",O,영어전용E,경영학부,경영학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23535
73,1,3,전공기초,영역없음,23537,GEN0059,,경제원론1,학과반(1학년) 3반 동일 =,N,학사,백종성,3,0,일반,50,월(13:00-14:30)월(14:30-16:00),"ERICA 경상관 306 강의실,ERICA 경상관 306 강의실",O,,경영학부,경영학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23537
74,1,1,전공기초,영역없음,23548,ACT2006,,계리프로그래밍1,,N,학사,,2,1,일반,40,수(15:00-17:00)수(17:00-18:00),"ERICA 경상관 제2멀티미디어실(210호),ERICA 경상관 제2멀티미디어실(210호)",O,,보험계리학과,보험계리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23548
75,1,1,전공기초,영역없음,23557,GEN0063,,일반물리학1,,Y,학사,장지수,3,0,일반,40,월(09:00-10:30)수(09:00-10:30),"ERICA 제1공학관 503 강의실,ERICA 제1공학관 503 강의실",O,,로봇공학과,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23557
76,1,1,전공기초,영역없음,23559,GEN2052,,미분적분학1,,Y,학사,안중현,3,0,일반,40,화(10:30-12:00)목(09:00-10:30),"ERICA 제1공학관 508 강의실,ERICA 제1공학관 508 강의실",O,,로봇공학과,응용수학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23559
77,1,1,전공기초,영역없음,23563,CSE1017,,프로그래밍기초,,N,학사,이상훈,3,0,일반,47,토(13:00-14:30)토(14:30-16:00),"ERICA 제1공학관 306호 CAD실(기계),ERICA 제1공학관 306호 CAD실(기계)",O,,융합공학과,융합공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23563
78,1,1,전공기초,영역없음,23565,IEN1007,,미분수학,,N,학사,민웅규,3,0,일반,47,화(19:00-20:30)화(20:30-22:00),"ERICA 제1공학관 302 강의실,ERICA 제1공학관 302 강의실",O,,융합공학과,융합공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23565
79,1,1,전공기초,영역없음,23569,ACC1001,,회계정보의이해1,,N,학사,권신형,3,0,일반,70,목(19:00-20:30)목(20:30-22:00),"ERICA 경상관 301 강의실(대단위계단식),ERICA 경상관 301 강의실(대단위계단식)",O,,회계세무학과,회계세무학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23569
80,1,1,전공기초,영역없음,23571,GEN0059,,경제원론1,,N,학사,최미호,3,0,일반,73,토(10:00-11:30)토(11:30-13:00),"ERICA 경상관 301 강의실(대단위계단식),ERICA 경상관 301 강의실(대단위계단식)",O,,회계세무학과,회계세무학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23571
81,1,1,전공기초,영역없음,23576,I-D3088,,패션일러스트레이션,,N,학사,이영재,0,2,일반,18,목(14:00-16:00),ERICA PBL 강의실 1(106호),O,,주얼리·패션디자인학과,주얼리·패션디자인학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23576
82,1,1,전공기초,영역없음,23578,JFD1002,,패션그래픽,,N,학사,표재연,0,3,일반,22,수(10:00-13:00),ERICA 컴퓨터응용디자인실(E 208),O,,주얼리·패션디자인학과,주얼리·패션디자인학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23578
83,1,1,전공기초,영역없음,23590,GEN0063,,일반물리학1,,Y,학사,하동훈,3,0,일반,35,화(09:00-10:30)목(09:00-10:30),"ERICA 제1공학관 401 강의실,ERICA 제1공학관 401 강의실",O,,국방정보공학과,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23590
84,1,1,전공기초,영역없음,23592,GEN2052,,미분적분학1,,Y,학사,송종철,3,0,일반,35,월(09:00-10:30)금(09:00-10:30),"ERICA 제1공학관 508 강의실,ERICA 제1공학관 508 강의실",O,,국방정보공학과,응용수학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23592
85,1,1,전공기초,영역없음,23596,APR1004,,커뮤니케이션론,,N,학사,이상록,3,0,일반,40,화(10:00-11:30)화(11:30-13:00),"ERICA 언론정보관 301강의실,ERICA 언론정보관 301강의실",O,,광고홍보학과,광고홍보학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23596
86,1,1,전공기초,영역없음,23598,APR2013,,광고원론,,N,학사,최윤슬,3,0,일반,35,화(14:00-15:30)화(15:30-17:00),"ERICA 언론정보관 301강의실,ERICA 언론정보관 301강의실",O,,광고홍보학과,광고홍보학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23598
87,1,1,전공기초,영역없음,23616,GEN0063,,일반물리학1,학과반(1학년) 1반 동일 =,Y,학사,안일신,3,0,일반,42,화(09:00-10:30)금(09:00-10:30),"ERICA 제1공학관 503 강의실,ERICA 제1공학관 503 강의실",O,,전자공학부,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23616
88,1,3,전공기초,영역없음,23618,GEN0063,,일반물리학1,학과반(1학년) 3반 동일 =,Y,학사,김민수,3,0,일반,42,화(09:00-10:30)금(09:00-10:30),"ERICA 제1공학관 509 강의실,ERICA 제1공학관 509 강의실",O,,전자공학부,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23618
89,1,1,전공기초,영역없음,23620,GEN0066,,일반물리학실험1,학과반(1학년) 1반 동일 =,Y,학사,정희준,0,2,일반,42,월(15:00-17:00),ERICA 제2과학기술관 일반물리실험실2,O,,전자공학부,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23620
90,1,3,전공기초,영역없음,23622,GEN0066,,일반물리학실험1,학과반(1학년) 3반 동일 =,Y,학사,권영헌,0,2,일반,42,목(09:00-11:00),ERICA 제2과학기술관 일반물리실험실2,O,,전자공학부,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23622
91,1,1,전공기초,영역없음,23624,GEN2052,,미분적분학1,학과반(1학년) 1반 동일 =,Y,학사,이은주,3,0,일반,42,화(13:00-14:30)목(13:00-14:30),"ERICA 제1공학관 508 강의실,ERICA 제1공학관 508 강의실",O,,전자공학부,응용수학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23624
92,1,3,전공기초,영역없음,23626,GEN2052,,미분적분학1,학과반(1학년) 3반 동일 =,Y,학사,장우성,3,0,일반,42,화(10:30-12:00)목(13:00-14:30),"ERICA 제1공학관 409 강의실,ERICA 제1공학관 409 강의실",O,,전자공학부,응용수학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23626
93,1,1,전공기초,영역없음,23638,GEN0063,,일반물리학1,,Y,학사,김민수,3,0,일반,53,화(13:30-15:00)금(10:30-12:00),"ERICA 제2과학기술관 511 강의실,ERICA 제2과학기술관 511 강의실",O,,재료화학공학과,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23638
94,1,1,전공기초,영역없음,23640,GEN0066,,일반물리학실험1,,Y,학사,정희준,0,2,일반,53,화(11:00-13:00),ERICA 제2과학기술관 일반물리실험실2,O,,재료화학공학과,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23640
95,1,1,전공기초,영역없음,23642,GEN0068,,일반화학1,,Y,학사,장광석,3,0,일반,53,월(10:30-12:00)수(15:00-16:30),"ERICA 제1공학관 504 강의실,ERICA 제1공학관 504 강의실",O,,재료화학공학과,화학분자공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23642
96,1,1,전공기초,영역없음,23644,GEN0070,,일반화학실험1,학과반(1학년) 1반 동일 =,Y,학사,박경호,0,2,일반,53,목(13:00-15:00),ERICA 제2과학기술관 일반화학실험실1,O,,재료화학공학과,화학분자공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23644
97,1,1,전공기초,영역없음,23646,GEN2052,,미분적분학1,,Y,학사,한정순,3,0,일반,52,월(09:00-10:30)목(09:00-10:30),"ERICA 제1공학관 506 강의실,ERICA 제1공학관 506 강의실",O,,재료화학공학과,응용수학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23646
98,1,1,전공기초,영역없음,23652,DAN1058,,한국무용실기,,N,학사,이민애,0,2,일반,40,목(09:00-11:00), 체육관 제4무용실,O,,무용예술학과,무용예술학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23652
99,1,1,전공기초,영역없음,23654,DAN1060,,발레실기,,N,학사,,0,2,일반,40,금(13:00-15:00), 체육관 제3무용실,O,,무용예술학과,무용예술학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23654
100,1,1,전공기초,영역없음,23665,DCE1006,,전문체육인의방향모색,,N,학사,박재우,2,0,일반,40,목(11:00-13:00),ERICA 체육관 시청각실,O,IC-PBL.,스포츠과학부,스포츠과학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23665
101,1,3,전공기초,영역없음,23667,DCE1006,,전문체육인의방향모색,,N,학사,,2,0,일반,40,목(09:00-11:00),서울 올림픽체육관 224강의실,O,,스포츠과학부,스포츠과학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23667
102,1,2,전공기초,영역없음,23669,DCE1007,,스포츠과학개론,,N,학사,김정미,2,0,일반,40,금(09:00-11:00),ERICA 체육관 시청각실,O,,스포츠과학부,스포츠과학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23669
103,1,2,전공기초,영역없음,23674,PHE1011,,육상1,,N,학사,어경태,0,2,일반,40,화(16:00-18:00),ERICA 체육관 시청각실,O,,스포츠과학부,스포츠과학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23674
104,1,3,전공기초,영역없음,23674,PHE1011,,육상1,,N,학사,어경태,0,2,일반,40,화(16:00-18:00),ERICA 체육관 시청각실,O,,스포츠과학부,스포츠과학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23674
105,1,1,전공기초,영역없음,23687,GEN0063,,일반물리학1,,Y,학사,강보수,3,0,일반,40,월(09:00-10:30)목(09:00-10:30),"ERICA 제2공학관 401 강의실,ERICA 제2공학관 401 강의실",O,,건설환경공학과,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23687
106,1,1,전공기초,영역없음,23689,GEN0068,,일반화학1,,Y,학사,임민경,3,0,일반,40,화(14:30-16:00)목(14:30-16:00),"ERICA 제2공학관 422 강의실,ERICA 제2공학관 422 강의실",O,,건설환경공학과,화학분자공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23689
107,1,1,전공기초,영역없음,23691,GEN2052,,미분적분학1,,Y,학사,장우성,3,0,일반,40,화(13:00-14:30)목(10:30-12:00),"ERICA 제2공학관 401 강의실,ERICA 제2공학관 401 강의실",O,,건설환경공학과,응용수학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23691
108,1,2,전공기초,영역없음,23694,CSE1007,,논리학(컴퓨터전공),,N,학사,김영훈,3,0,일반,55,수(16:30-18:00)금(14:30-16:00),"ERICA 제1공학관 304 강의실,ERICA 제1공학관 304 강의실",O,영어전용E,소프트웨어학부,소프트웨어학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23694
109,1,2,전공기초,영역없음,23696,CSE1017,,프로그래밍기초,,N,학사,김현하,2,2,일반,55,월(16:00-18:00)금(11:00-13:00),"ERICA 학연산클러스터지원센터 506호 IC-PBL Making Maroon,ERICA 제4공학관 PC2실,ERICA 제4공학관 PC1실",O,,소프트웨어학부,소프트웨어학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23696
110,1,2,전공기초,영역없음,23702,GEN0063,,일반물리학1,인문계반,Y,학사,김수진,3,0,일반,55,월(13:00-14:30)목(09:00-10:30),"ERICA 클러스터교육지원센터 멀티미디어강의실1 (203호),ERICA 클러스터교육지원센터 멀티미디어강의실1 (203호)",O,,건축학부,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23702
111,1,2,전공기초,영역없음,23702,GEN0063,,일반물리학1,인문계반,Y,학사,김수진,3,0,일반,55,월(13:00-14:30)목(09:00-10:30),"ERICA 클러스터교육지원센터 멀티미디어강의실1 (203호),ERICA 클러스터교육지원센터 멀티미디어강의실1 (203호)",O,,ICT융합학부,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23702
112,1,1,전공기초,영역없음,23702,GEN0063,,일반물리학1,인문계반,Y,학사,김수진,3,0,일반,55,월(13:00-14:30)목(09:00-10:30),"ERICA 클러스터교육지원센터 멀티미디어강의실1 (203호),ERICA 클러스터교육지원센터 멀티미디어강의실1 (203호)",O,,산업경영공학과,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23702
113,1,2,전공기초,영역없음,23702,GEN0063,,일반물리학1,인문계반,Y,학사,김수진,3,0,일반,55,월(13:00-14:30)목(09:00-10:30),"ERICA 클러스터교육지원센터 멀티미디어강의실1 (203호),ERICA 클러스터교육지원센터 멀티미디어강의실1 (203호)",O,,소프트웨어학부,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23702
114,1,1,전공기초,영역없음,23703,GEN0066,,일반물리학실험1,,Y,학사,손승우,0,2,일반,48,목(15:00-17:00),ERICA 제2과학기술관 일반물리실험실2,O,,소프트웨어학부,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23703
115,1,1,전공기초,영역없음,23704,GEN0066,,일반물리학실험1,인문계반,Y,학사,홍주유,0,2,일반,55,목(11:00-13:00),ERICA 제2과학기술관 일반물리실험실1,O,,소프트웨어학부,응용물리학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23704
116,1,1,전공기초,영역없음,23707,GEN2052,,미분적분학1,,Y,학사,홍순필,3,0,일반,48,화(13:00-14:30)목(13:00-14:30),"ERICA 클러스터교육지원센터 멀티미디어강의실1 (203호),ERICA 클러스터교육지원센터 멀티미디어강의실1 (203호)",O,,소프트웨어학부,응용수학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23707
117,1,2,전공기초,영역없음,23708,GEN2052,,미분적분학1,인문계반,Y,학사,박경옥,3,0,일반,55,월(14:30-16:00)화(14:30-16:00),"ERICA 클러스터교육지원센터 멀티미디어강의실1 (203호),ERICA 클러스터교육지원센터 멀티미디어강의실1 (203호)",O,,소프트웨어학부,응용수학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=23708
